city,date,aqi,pm25,pm10,no2,so2,o3,co,data_quality,aqi_yesterday,pm25_lag1,pm10_lag1,so2_lag1,no2_lag1,pm25_lag1_sq,aqi_7day_avg,aqi_30day_avg,aqi_3day_avg,aqi_momentum,aqi_3day_change,aqi_target,month,is_winter,is_monsoon,is_industrial_peak,winter_industrial
Rayagada,2019-05-27,59.36,26.65,42.98,9.47,6.37,5.41,0.41,synthetic_nonlinear,59.71,25.62,42.51,6.4,10.8,656.3844,57.49285714285715,57.727333333333334,58.086666666666666,2.2171428571428535,1.6233333333333348,56.63,5,0,0,0,0
Rayagada,2019-05-28,56.63,27.18,40.29,9.89,6.18,4.81,0.4,synthetic_nonlinear,59.36,26.65,42.98,6.37,9.47,710.2225,57.731428571428566,57.81033333333333,59.14333333333334,1.6285714285714334,0.21666666666666146,60.49,5,0,0,0,0
Rayagada,2019-05-29,60.49,25.74,42.05,9.37,7.02,5.09,0.43,synthetic_nonlinear,56.63,27.18,40.29,6.18,9.89,738.7524,57.66142857142857,57.888000000000005,58.56666666666666,-1.0314285714285703,-1.9366666666666603,63.25,5,0,0,0,0
Rayagada,2019-05-30,63.25,29.98,44.32,11.9,6.62,5.33,0.44,synthetic_nonlinear,60.49,25.74,42.05,7.02,9.37,662.5475999999999,58.074285714285715,57.707,58.82666666666666,2.4157142857142873,1.663333333333341,55.93,5,0,0,0,0
Rayagada,2019-05-31,55.93,27.74,40.2,9.07,5.73,5.03,0.39,synthetic_nonlinear,63.25,29.98,44.32,6.62,11.9,898.8004000000001,59.14142857142857,57.94866666666667,60.123333333333335,4.10857142857143,3.126666666666665,47.32,5,0,0,0,0
Rayagada,2019-06-01,47.32,20.96,32.57,9.25,5.36,4.6,0.33,synthetic_nonlinear,55.93,27.74,40.2,5.73,9.07,769.5075999999999,59.10428571428571,57.96833333333334,59.89000000000001,-3.174285714285709,-3.960000000000008,50.54,6,0,0,0,0
Rayagada,2019-06-02,50.54,21.44,32.71,8.8,5.4,4.25,0.35,synthetic_nonlinear,47.32,20.96,32.57,5.36,9.25,439.32160000000005,57.527142857142856,57.537666666666674,55.5,-10.207142857142856,-8.18,46.09,6,0,0,0,0
Rayagada,2019-06-03,46.09,22.09,30.49,6.23,5.48,4.68,0.32,synthetic_nonlinear,50.54,21.44,32.71,5.4,8.8,459.6736000000001,56.21714285714285,57.379333333333335,51.26333333333333,-5.677142857142854,-0.7233333333333292,47.53,6,0,0,0,0
Rayagada,2019-06-04,47.53,20.42,35.37,8.0,4.75,4.07,0.34,synthetic_nonlinear,46.09,22.09,30.49,5.48,6.23,487.9681,54.32142857142857,56.99333333333333,47.98333333333333,-8.231428571428566,-1.8933333333333238,53.13,6,0,0,0,0
Rayagada,2019-06-05,53.13,24.39,35.52,9.24,5.32,4.69,0.37,synthetic_nonlinear,47.53,20.42,35.37,4.75,8.0,416.97640000000007,53.02142857142858,57.05233333333334,48.05333333333334,-5.491428571428578,-0.5233333333333405,61.4,6,0,0,0,0
Rayagada,2019-06-06,61.4,26.35,42.97,11.23,7.13,5.33,0.44,synthetic_nonlinear,53.13,24.39,35.52,5.32,9.24,594.8721,51.970000000000006,56.983666666666664,48.916666666666664,1.1599999999999966,4.213333333333338,56.11,6,0,0,0,0
Rayagada,2019-06-07,56.11,24.4,41.06,9.87,6.21,5.08,0.39,synthetic_nonlinear,61.4,26.35,42.97,7.13,11.23,694.3225000000001,51.70571428571429,57.18600000000001,54.02,9.694285714285705,7.3799999999999955,46.24,6,0,0,0,0
Rayagada,2019-06-08,46.24,21.03,31.01,7.36,5.28,3.78,0.32,synthetic_nonlinear,56.11,24.4,41.06,6.21,9.87,595.3599999999999,51.73142857142857,57.128,56.879999999999995,4.378571428571426,-0.769999999999996,45.08,6,0,0,0,0
Rayagada,2019-06-09,45.08,20.82,30.18,8.27,4.79,3.75,0.32,synthetic_nonlinear,46.24,21.03,31.01,5.28,7.36,442.26090000000005,51.57714285714286,56.87566666666667,54.583333333333336,-5.337142857142858,-8.343333333333334,51.15,6,0,0,0,0
Rayagada,2019-06-10,51.15,21.26,33.06,8.18,6.3,4.38,0.36,synthetic_nonlinear,45.08,20.82,30.18,4.79,8.27,433.4724,50.79714285714285,56.618,49.14333333333334,-5.7171428571428535,-4.06333333333334,49.88,6,0,0,0,0
Rayagada,2019-06-11,49.88,21.3,35.06,8.44,5.93,4.26,0.35,synthetic_nonlinear,51.15,21.26,33.06,6.3,8.18,451.98760000000004,51.52,56.465,47.49,-0.37000000000000455,3.6599999999999966,45.43,6,0,0,0,0
Rayagada,2019-06-12,45.43,18.13,29.99,7.58,4.84,3.67,0.32,synthetic_nonlinear,49.88,21.3,35.06,5.93,8.44,453.69000000000005,51.855714285714285,56.004999999999995,48.703333333333326,-1.9757142857142824,1.1766666666666765,45.92,6,0,0,0,0
Rayagada,2019-06-13,45.92,22.02,32.03,6.71,4.78,4.32,0.32,synthetic_nonlinear,45.43,18.13,29.99,4.84,7.58,328.69689999999997,50.75571428571429,55.270999999999994,48.82,-5.325714285714291,-3.3900000000000006,44.41,6,0,0,0,0
Rayagada,2019-06-14,44.41,18.15,30.28,8.62,4.52,4.37,0.31,synthetic_nonlinear,45.92,22.02,32.03,4.78,6.71,484.8804,48.54428571428571,54.90266666666666,47.076666666666675,-2.624285714285705,-1.1566666666666734,44.34,6,0,0,0,0
Rayagada,2019-06-15,44.34,20.1,27.69,7.94,4.8,3.97,0.31,synthetic_nonlinear,44.41,18.15,30.28,4.52,8.62,329.42249999999996,46.87285714285714,54.50933333333334,45.25333333333333,-2.462857142857146,-0.8433333333333337,50.32,6,0,0,0,0
Rayagada,2019-06-16,50.32,21.14,30.61,7.1,5.38,5.25,0.35,synthetic_nonlinear,44.34,20.1,27.69,4.8,7.94,404.01000000000005,46.60142857142858,54.00633333333334,44.89000000000001,-2.2614285714285742,-0.5500000000000043,55.97,6,0,0,0,0
Rayagada,2019-06-17,55.97,23.77,39.27,9.14,5.61,5.04,0.39,synthetic_nonlinear,50.32,21.14,30.61,5.38,7.1,446.8996,47.35000000000001,53.599333333333334,46.35666666666666,2.9699999999999918,3.9633333333333383,54.48,6,0,0,0,0
Rayagada,2019-06-18,54.48,25.27,37.92,10.04,6.51,4.89,0.37,synthetic_nonlinear,55.97,23.77,39.27,5.61,9.14,565.0129,48.03857142857142,53.32666666666667,50.21,7.931428571428576,5.759999999999998,50.9,6,0,0,0,0
Rayagada,2019-06-19,50.9,22.99,34.81,9.69,6.13,4.79,0.36,synthetic_nonlinear,54.48,25.27,37.92,6.51,10.04,638.5729,48.69571428571429,53.115,53.589999999999996,5.7842857142857085,0.8900000000000006,49.34,6,0,0,0,0
Rayagada,2019-06-20,49.34,22.61,33.48,7.72,5.89,3.82,0.34,synthetic_nonlinear,50.9,22.99,34.81,6.13,9.69,528.5400999999999,49.47714285714285,52.88866666666667,53.78333333333333,1.422857142857147,-2.883333333333333,47.97,6,0,0,0,0
Rayagada,2019-06-21,47.97,19.97,31.14,8.26,5.08,4.48,0.34,synthetic_nonlinear,49.34,22.61,33.48,5.89,7.72,511.21209999999996,49.965714285714284,52.629333333333335,51.57333333333333,-0.625714285714281,-2.233333333333327,49.05,6,0,0,0,0
Rayagada,2019-06-22,49.05,22.32,31.81,7.14,5.69,4.35,0.35,synthetic_nonlinear,47.97,19.97,31.14,5.08,8.26,398.80089999999996,50.47428571428571,52.30833333333333,49.403333333333336,-2.5042857142857144,-1.4333333333333371,38.68,6,0,0,0,0
Rayagada,2019-06-23,38.68,16.31,26.01,6.66,4.67,3.28,0.26,synthetic_nonlinear,49.05,22.32,31.81,5.69,7.14,498.18240000000003,51.14714285714286,52.083999999999996,48.78666666666666,-2.097142857142863,0.2633333333333354,39.43,6,0,0,0,0
Rayagada,2019-06-24,39.43,16.93,27.46,6.91,3.87,3.87,0.27,synthetic_nonlinear,38.68,16.31,26.01,4.67,6.66,266.01609999999994,49.48428571428571,51.50033333333333,45.23333333333333,-10.804285714285712,-6.5533333333333275,53.62,6,0,0,0,0
Rayagada,2019-06-25,53.62,23.33,34.56,8.84,5.5,4.53,0.38,synthetic_nonlinear,39.43,16.93,27.46,3.87,6.91,286.62489999999997,47.121428571428574,50.86933333333333,42.38666666666666,-7.691428571428574,-2.9566666666666634,56.34,6,0,0,0,0
Rayagada,2019-06-26,56.34,24.34,37.98,8.83,6.62,4.9,0.4,synthetic_nonlinear,53.62,23.33,34.56,5.5,8.84,544.2888999999999,46.99857142857143,50.666333333333334,43.910000000000004,6.621428571428567,9.709999999999994,54.55,6,0,0,0,0
Rayagada,2019-06-27,54.55,23.37,35.31,10.3,6.2,4.89,0.39,synthetic_nonlinear,56.34,24.34,37.98,6.62,8.83,592.4356,47.77571428571429,50.565666666666665,49.79666666666666,8.564285714285717,6.543333333333344,53.47,6,0,0,0,0
Rayagada,2019-06-28,53.47,23.05,33.97,8.3,6.21,4.62,0.37,synthetic_nonlinear,54.55,23.37,35.31,6.2,10.3,546.1569000000001,48.519999999999996,50.49633333333333,54.836666666666666,6.030000000000001,-0.28666666666666885,54.87,6,0,0,0,0
Rayagada,2019-06-29,54.87,23.7,36.53,8.48,5.55,4.93,0.38,synthetic_nonlinear,53.47,23.05,33.97,6.21,8.3,531.3025,49.30571428571428,50.26233333333333,54.78666666666667,4.164285714285718,-1.31666666666667,51.32,6,0,0,0,0
Rayagada,2019-06-30,51.32,24.43,34.82,8.92,5.13,4.55,0.36,synthetic_nonlinear,54.87,23.7,36.53,5.55,8.48,561.6899999999999,50.137142857142855,49.983,54.29666666666666,4.732857142857142,0.5733333333333377,39.46,6,0,0,0,0
Rayagada,2019-07-01,39.46,19.85,26.46,6.85,4.56,3.49,0.28,synthetic_nonlinear,51.32,24.43,34.82,5.13,8.92,596.8249,51.942857142857136,49.82933333333333,53.22,-0.6228571428571357,-1.8999999999999986,40.77,7,0,1,0,0
Rayagada,2019-07-02,40.77,16.27,30.17,7.14,5.08,3.87,0.28,synthetic_nonlinear,39.46,19.85,26.46,4.56,6.85,394.02250000000004,51.94714285714286,49.56733333333333,48.550000000000004,-12.487142857142857,-9.090000000000003,34.87,7,0,1,0,0
Rayagada,2019-07-03,34.87,14.83,21.3,5.8,3.35,3.03,0.24,synthetic_nonlinear,40.77,16.27,30.17,5.08,7.14,264.7129,50.11142857142857,49.24166666666667,43.85,-9.341428571428565,-3.0799999999999983,34.02,7,0,1,0,0
Rayagada,2019-07-04,34.02,16.35,21.88,5.89,3.37,3.22,0.24,synthetic_nonlinear,34.87,14.83,21.3,3.35,5.8,219.9289,47.044285714285714,48.867666666666665,38.36666666666667,-12.174285714285716,-3.4966666666666697,35.93,7,0,1,0,0
Rayagada,2019-07-05,35.93,13.47,22.24,6.39,4.44,3.53,0.25,synthetic_nonlinear,34.02,16.35,21.88,3.37,5.89,267.32250000000005,44.11142857142857,48.41733333333334,36.553333333333335,-10.091428571428565,-2.5333333333333314,32.85,7,0,1,0,0
Rayagada,2019-07-06,32.85,12.91,22.02,4.92,3.41,3.09,0.23,synthetic_nonlinear,35.93,13.47,22.24,4.44,6.39,181.44090000000003,41.605714285714285,47.844,34.94,-5.675714285714285,0.990000000000002,31.78,7,0,1,0,0
Rayagada,2019-07-07,31.78,13.68,22.25,5.18,3.96,3.1,0.23,synthetic_nonlinear,32.85,12.91,22.02,3.41,4.92,166.6681,38.46,46.89233333333333,34.266666666666666,-5.609999999999999,-1.4166666666666643,34.44,7,0,1,0,0
Rayagada,2019-07-08,34.44,16.98,23.67,6.14,3.13,3.21,0.24,synthetic_nonlinear,31.78,13.68,22.25,3.96,5.18,187.14239999999998,35.66857142857143,46.08133333333333,33.52,-3.8885714285714315,-1.740000000000002,36.17,7,0,1,0,0
Rayagada,2019-07-09,36.17,16.9,25.07,6.07,4.49,2.9,0.26,synthetic_nonlinear,34.44,16.98,23.67,3.13,6.14,288.3204,34.95142857142857,45.688,33.02333333333333,-0.5114285714285742,1.4166666666666643,35.47,7,0,1,0,0
Rayagada,2019-07-10,35.47,16.07,23.22,6.37,3.5,3.06,0.25,synthetic_nonlinear,36.17,16.9,25.07,4.49,6.07,285.60999999999996,34.294285714285714,45.391,34.13,1.875714285714288,2.039999999999999,31.94,7,0,1,0,0
Rayagada,2019-07-11,31.94,15.3,23.33,5.06,3.78,2.7,0.23,synthetic_nonlinear,35.47,16.07,23.22,3.5,6.37,258.24490000000003,34.38,44.86833333333333,35.36,1.0899999999999963,0.10999999999999943,25.0,7,0,1,0,0
Rayagada,2019-07-12,25.0,11.94,18.34,3.84,2.91,2.05,0.17,synthetic_nonlinear,31.94,15.3,23.33,3.78,5.06,234.09000000000003,34.082857142857144,44.27033333333334,34.526666666666664,-2.1428571428571423,-2.5866666666666625,32.92,7,0,1,0,0
Rayagada,2019-07-13,32.92,16.26,20.97,6.21,3.99,2.47,0.23,synthetic_nonlinear,25.0,11.94,18.34,2.91,3.84,142.56359999999998,32.52142857142857,43.589333333333336,30.80333333333333,-7.521428571428572,-5.803333333333331,29.88,7,0,1,0,0
Rayagada,2019-07-14,29.88,13.25,19.13,5.08,3.65,2.84,0.21,synthetic_nonlinear,32.92,16.26,20.97,3.99,6.21,264.3876000000001,32.53142857142858,43.156,29.953333333333333,0.38857142857142435,2.9666666666666686,35.57,7,0,1,0,0
Rayagada,2019-07-15,35.57,16.76,25.74,6.56,3.44,3.46,0.25,synthetic_nonlinear,29.88,13.25,19.13,3.65,5.08,175.5625,32.26,42.67166666666666,29.266666666666666,-2.379999999999999,0.6133333333333333,33.93,7,0,1,0,0
Rayagada,2019-07-16,33.93,14.91,23.15,4.67,3.92,3.09,0.24,synthetic_nonlinear,35.57,16.76,25.74,3.44,6.56,280.89760000000007,32.42142857142857,42.37933333333333,32.79,3.1485714285714295,2.780000000000001,28.55,7,0,1,0,0
Rayagada,2019-07-17,28.55,11.56,18.77,5.07,3.47,2.35,0.2,synthetic_nonlinear,33.93,14.91,23.15,3.92,4.67,222.3081,32.10142857142857,41.833,33.126666666666665,1.8285714285714292,0.8033333333333346,28.54,7,0,1,0,0
Rayagada,2019-07-18,28.54,11.98,19.16,4.54,3.27,2.34,0.2,synthetic_nonlinear,28.55,11.56,18.77,3.47,5.07,133.6336,31.11285714285714,40.919,32.68333333333334,-2.5628571428571405,-4.133333333333336,31.41,7,0,1,0,0
Rayagada,2019-07-19,31.41,12.28,22.76,5.57,3.54,2.65,0.21,synthetic_nonlinear,28.54,11.98,19.16,3.27,4.54,143.52040000000002,30.62714285714286,40.05433333333333,30.34,-2.0871428571428616,-1.8000000000000007,34.23,7,0,1,0,0
Rayagada,2019-07-20,34.23,18.25,19.14,6.37,3.32,3.27,0.24,synthetic_nonlinear,31.41,12.28,22.76,3.54,5.57,150.7984,31.542857142857144,39.404666666666664,29.5,-0.13285714285714434,1.9100000000000001,37.05,7,0,1,0,0
Rayagada,2019-07-21,37.05,17.73,25.27,6.59,4.17,3.09,0.26,synthetic_nonlinear,34.23,18.25,19.14,3.32,6.37,333.0625,31.729999999999997,38.900999999999996,31.393333333333334,2.5,2.8366666666666625,38.32,7,0,1,0,0
Rayagada,2019-07-22,38.32,18.42,25.14,6.8,4.08,3.65,0.27,synthetic_nonlinear,37.05,17.73,25.27,4.17,6.59,314.35290000000003,32.75428571428571,38.537,34.23,4.29571428571429,2.8200000000000003,36.51,7,0,1,0,0
Rayagada,2019-07-23,36.51,16.57,22.45,6.55,4.17,3.62,0.25,synthetic_nonlinear,38.32,18.42,25.14,4.08,6.8,339.29640000000006,33.14714285714286,38.17933333333333,36.53333333333333,5.17285714285714,1.7866666666666688,35.49,7,0,1,0,0
Rayagada,2019-07-24,35.49,14.16,22.27,4.83,4.01,3.0,0.25,synthetic_nonlinear,36.51,16.57,22.45,4.17,6.55,274.5649,33.51571428571428,38.107,37.29333333333333,2.9942857142857164,-0.7833333333333314,35.81,7,0,1,0,0
Rayagada,2019-07-25,35.81,16.26,25.35,6.87,3.91,3.11,0.25,synthetic_nonlinear,35.49,14.16,22.27,4.01,4.83,200.50560000000002,34.50714285714286,37.97566666666667,36.77333333333333,0.9828571428571422,-1.2833333333333314,37.47,7,0,1,0,0
Rayagada,2019-07-26,37.47,15.52,25.78,7.56,3.51,3.01,0.26,synthetic_nonlinear,35.81,16.26,25.35,3.91,6.87,264.3876000000001,35.54571428571428,37.382,35.93666666666667,0.26428571428571956,-0.12666666666666515,31.98,7,0,1,0,0
Rayagada,2019-07-27,31.98,15.52,20.15,5.39,3.69,2.45,0.22,synthetic_nonlinear,37.47,15.52,25.78,3.51,7.56,240.8704,36.41142857142857,36.75300000000001,36.25666666666667,1.058571428571426,1.2133333333333312,38.6,7,0,1,0,0
Rayagada,2019-07-28,38.6,17.58,25.63,6.97,3.32,3.29,0.26,synthetic_nonlinear,31.98,15.52,20.15,3.69,5.39,240.8704,36.089999999999996,36.000666666666675,35.086666666666666,-4.109999999999996,-3.1066666666666656,38.05,7,0,1,0,0
Rayagada,2019-07-29,38.05,16.82,24.41,7.08,3.39,3.94,0.27,synthetic_nonlinear,38.6,17.58,25.63,3.32,6.97,309.05639999999994,36.31142857142857,35.505,36.016666666666666,2.28857142857143,2.5833333333333357,37.19,7,0,1,0,0
Rayagada,2019-07-30,37.19,15.7,24.84,6.5,3.82,3.29,0.26,synthetic_nonlinear,38.05,16.82,24.41,3.39,7.08,282.9124,36.27285714285714,34.94433333333333,36.21,1.7771428571428558,1.8399999999999963,38.55,7,0,1,0,0
Rayagada,2019-07-31,38.55,18.55,28.53,6.49,3.6,3.46,0.28,synthetic_nonlinear,37.19,15.7,24.84,3.82,6.5,246.48999999999998,36.37,34.473333333333336,37.946666666666665,0.8200000000000003,-0.7566666666666677,36.63,7,0,1,0,0
Rayagada,2019-08-01,36.63,18.01,22.91,6.47,4.19,3.84,0.26,synthetic_nonlinear,38.55,18.55,28.53,3.6,6.49,344.1025,36.80714285714286,34.443,37.93,1.7428571428571402,0.6199999999999974,37.68,8,0,1,0,0
Rayagada,2019-08-02,37.68,17.39,23.88,6.05,4.27,3.45,0.26,synthetic_nonlinear,36.63,18.01,22.91,4.19,6.47,324.36010000000005,36.92428571428571,34.305,37.45666666666667,-0.2942857142857065,-0.826666666666668,38.17,8,0,1,0,0
Rayagada,2019-08-03,38.17,16.98,27.48,6.16,4.32,3.31,0.27,synthetic_nonlinear,37.68,17.39,23.88,4.27,6.05,302.4121,36.95428571428572,34.39866666666667,37.62,0.7257142857142824,0.060000000000002274,42.0,8,0,1,0,0
Rayagada,2019-08-04,42.0,19.62,28.72,6.81,5.14,4.36,0.29,synthetic_nonlinear,38.17,16.98,27.48,4.32,6.16,288.3204,37.83857142857143,34.537000000000006,37.49333333333333,0.3314285714285745,0.6766666666666694,36.72,8,0,1,0,0
Rayagada,2019-08-05,36.72,15.5,24.6,6.0,3.98,3.51,0.26,synthetic_nonlinear,42.0,19.62,28.72,5.14,6.81,384.94440000000003,38.324285714285715,34.73933333333333,39.28333333333333,3.6757142857142853,2.7166666666666686,34.3,8,0,1,0,0
Rayagada,2019-08-06,34.3,14.95,23.7,5.89,3.89,3.07,0.24,synthetic_nonlinear,36.72,15.5,24.6,3.98,6.0,240.25,38.13428571428572,34.86833333333333,38.96333333333333,-1.4142857142857181,-2.2433333333333323,35.82,8,0,1,0,0
Rayagada,2019-08-07,35.82,13.89,25.25,6.62,3.5,3.52,0.26,synthetic_nonlinear,34.3,14.95,23.7,3.89,5.89,223.50249999999997,37.721428571428575,34.95233333333333,37.67333333333333,-3.421428571428578,-3.373333333333335,32.01,8,0,1,0,0
Rayagada,2019-08-08,32.01,14.4,21.14,5.33,3.31,2.48,0.23,synthetic_nonlinear,35.82,13.89,25.25,3.5,6.62,192.93210000000002,37.33142857142857,34.998333333333335,35.61333333333334,-1.5114285714285671,0.20666666666666345,32.96,8,0,1,0,0
Rayagada,2019-08-09,32.96,14.63,23.53,5.92,3.43,2.82,0.23,synthetic_nonlinear,32.01,14.4,21.14,3.31,5.33,207.36,36.67142857142857,34.85966666666666,34.04333333333333,-4.661428571428573,-2.0333333333333314,38.03,8,0,1,0,0
Rayagada,2019-08-10,38.03,16.24,24.94,6.12,4.2,3.53,0.28,synthetic_nonlinear,32.96,14.63,23.53,3.43,5.92,214.03690000000003,35.997142857142855,34.775999999999996,33.596666666666664,-3.037142857142854,-0.6366666666666632,32.23,8,0,1,0,0
Rayagada,2019-08-11,32.23,12.85,24.42,4.16,3.94,2.67,0.23,synthetic_nonlinear,38.03,16.24,24.94,4.2,6.12,263.73759999999993,35.97714285714286,34.979,34.333333333333336,2.0528571428571425,3.6966666666666654,32.76,8,0,1,0,0
Rayagada,2019-08-12,32.76,16.18,21.72,6.05,3.42,2.7,0.23,synthetic_nonlinear,32.23,12.85,24.42,3.94,4.16,165.1225,34.58142857142857,35.22,34.406666666666666,-2.3514285714285705,-2.1766666666666694,31.81,8,0,1,0,0
Rayagada,2019-08-13,31.81,12.42,21.17,6.2,3.8,2.85,0.22,synthetic_nonlinear,32.76,16.18,21.72,3.42,6.05,261.7924,34.01571428571428,35.214666666666666,34.339999999999996,-1.2557142857142836,-1.5799999999999983,31.66,8,0,1,0,0
Rayagada,2019-08-14,31.66,14.03,22.12,4.58,3.67,3.0,0.22,synthetic_nonlinear,31.81,12.42,21.17,3.8,6.2,154.25639999999999,33.660000000000004,35.278999999999996,32.26666666666666,-1.850000000000005,-0.4566666666666599,30.93,8,0,1,0,0
Rayagada,2019-08-15,30.93,14.78,22.86,5.03,3.65,3.26,0.22,synthetic_nonlinear,31.66,14.03,22.12,3.67,4.58,196.84089999999998,33.065714285714286,35.14866666666667,32.07666666666666,-1.4057142857142857,-0.41666666666666075,27.53,8,0,1,0,0
Rayagada,2019-08-16,27.53,11.55,16.38,5.43,3.85,2.6,0.19,synthetic_nonlinear,30.93,14.78,22.86,3.65,5.03,218.4484,32.91142857142857,35.04866666666667,31.46666666666667,-1.981428571428573,-0.5366666666666688,34.11,8,0,1,0,0
Rayagada,2019-08-17,34.11,13.95,26.24,5.31,3.82,3.36,0.24,synthetic_nonlinear,27.53,11.55,16.38,3.85,5.43,133.4025,32.135714285714286,35.01466666666667,30.040000000000003,-4.605714285714285,-2.5100000000000016,27.36,8,0,1,0,0
Rayagada,2019-08-18,27.36,12.6,17.31,4.8,2.52,2.53,0.19,synthetic_nonlinear,34.11,13.95,26.24,3.82,5.31,194.6025,31.57571428571428,35.20033333333333,30.856666666666666,2.534285714285719,3.253333333333334,34.63,8,0,1,0,0
Rayagada,2019-08-19,34.63,16.25,25.96,6.27,3.7,3.16,0.25,synthetic_nonlinear,27.36,12.6,17.31,2.52,4.8,158.76,30.88,35.06533333333333,29.666666666666668,-3.5199999999999996,-2.3066666666666684,28.43,8,0,1,0,0
Rayagada,2019-08-20,28.43,10.13,19.83,6.12,3.57,2.46,0.2,synthetic_nonlinear,34.63,16.25,25.96,3.7,6.27,264.0625,31.147142857142857,35.07866666666666,32.03333333333333,3.4828571428571458,2.596666666666671,29.95,8,0,1,0,0
Rayagada,2019-08-21,29.95,12.23,18.31,5.02,2.98,2.98,0.2,synthetic_nonlinear,28.43,10.13,19.83,3.57,6.12,102.61690000000002,30.664285714285715,34.791333333333334,30.14,-2.234285714285715,-1.7100000000000009,34.67,8,0,1,0,0
Rayagada,2019-08-22,34.67,14.25,23.88,5.5,4.2,3.04,0.25,synthetic_nonlinear,29.95,12.23,18.31,2.98,5.02,149.5729,30.419999999999998,34.51233333333333,31.003333333333334,-0.46999999999999886,-1.0533333333333346,35.86,8,0,1,0,0
Rayagada,2019-08-23,35.86,16.93,23.6,6.96,3.74,3.26,0.25,synthetic_nonlinear,34.67,14.25,23.88,4.2,5.5,203.0625,30.954285714285714,34.451,31.01666666666667,3.715714285714288,3.6533333333333324,38.54,8,0,1,0,0
Rayagada,2019-08-24,38.54,18.73,26.13,7.13,3.81,3.56,0.28,synthetic_nonlinear,35.86,16.93,23.6,3.74,6.96,286.62489999999997,32.144285714285715,34.46333333333334,33.49333333333333,3.7157142857142844,2.366666666666667,37.48,8,0,1,0,0
Rayagada,2019-08-25,37.48,16.96,27.27,6.06,4.96,3.3,0.26,synthetic_nonlinear,38.54,18.73,26.13,3.81,7.13,350.8129,32.777142857142856,34.55433333333334,36.35666666666667,5.762857142857143,2.18333333333333,30.03,8,0,1,0,0
Rayagada,2019-08-26,30.03,14.55,20.9,5.03,2.91,3.34,0.21,synthetic_nonlinear,37.48,16.96,27.27,4.96,6.06,287.64160000000004,34.222857142857144,34.55466666666667,37.29333333333333,3.2571428571428527,0.18666666666666742,38.93,8,0,1,0,0
Rayagada,2019-08-27,38.93,17.49,26.99,6.79,4.04,3.36,0.27,synthetic_nonlinear,30.03,14.55,20.9,2.91,5.03,211.70250000000001,33.565714285714286,34.48966666666667,35.35,-3.5357142857142847,-5.32,44.6,8,0,1,0,0
Rayagada,2019-08-28,44.6,16.96,32.34,7.02,4.87,3.85,0.31,synthetic_nonlinear,38.93,17.49,26.99,4.04,6.79,305.90009999999995,35.065714285714286,34.50066666666667,35.480000000000004,3.864285714285714,3.4499999999999957,46.64,8,0,1,0,0
Rayagada,2019-08-29,46.64,21.4,30.42,8.08,5.48,4.31,0.33,synthetic_nonlinear,44.6,16.96,32.34,4.87,7.02,287.64160000000004,37.15857142857143,34.719,37.85333333333333,7.441428571428574,6.74666666666667,46.41,8,0,1,0,0
Rayagada,2019-08-30,46.41,19.82,31.61,8.14,5.43,4.23,0.32,synthetic_nonlinear,46.64,21.4,30.42,5.48,8.08,457.9599999999999,38.86857142857143,35.034,43.39000000000001,7.771428571428572,3.249999999999993,42.09,8,0,1,0,0
Rayagada,2019-08-31,42.09,18.31,27.67,6.58,4.2,3.65,0.29,synthetic_nonlinear,46.41,19.82,31.61,5.43,8.14,392.8324,40.37571428571429,35.29600000000001,45.88333333333333,6.0342857142857085,0.5266666666666637,38.14,8,0,1,0,0
Rayagada,2019-09-01,38.14,16.42,24.08,5.14,4.72,3.53,0.26,synthetic_nonlinear,42.09,18.31,27.67,4.2,6.58,335.25609999999995,40.88285714285714,35.477999999999994,45.046666666666674,1.2071428571428626,-2.9566666666666706,36.9,9,0,1,0,0
Rayagada,2019-09-02,36.9,18.13,27.35,5.31,3.99,3.41,0.26,synthetic_nonlinear,38.14,16.42,24.08,4.72,5.14,269.61640000000006,40.97714285714286,35.49333333333333,42.21333333333334,-2.837142857142858,-4.073333333333338,32.0,9,0,1,0,0
Rayagada,2019-09-03,32.0,14.03,20.33,5.22,3.55,2.61,0.22,synthetic_nonlinear,36.9,18.13,27.35,3.99,5.31,328.69689999999997,41.95857142857143,35.45100000000001,39.04333333333334,-5.058571428571433,-2.143333333333338,33.57,9,0,1,0,0
Rayagada,2019-09-04,33.57,15.84,21.54,5.93,3.65,3.27,0.23,synthetic_nonlinear,32.0,14.03,20.33,3.55,5.22,196.84089999999998,40.96857142857142,35.117666666666665,35.68,-8.968571428571423,-3.6799999999999997,30.26,9,0,1,0,0
Rayagada,2019-09-05,30.26,12.44,18.46,5.22,3.31,2.83,0.21,synthetic_nonlinear,33.57,15.84,21.54,3.65,5.93,250.9056,39.392857142857146,35.01266666666666,34.156666666666666,-5.822857142857146,-0.586666666666666,39.95,9,0,1,0,0
Rayagada,2019-09-06,39.95,18.44,28.06,6.69,5.05,3.5,0.28,synthetic_nonlinear,30.26,12.44,18.46,3.31,5.22,154.75359999999998,37.05285714285714,34.878,31.94333333333333,-6.792857142857141,-1.68333333333333,36.71,9,0,1,0,0
Rayagada,2019-09-07,36.71,16.44,25.77,6.79,3.62,3.35,0.25,synthetic_nonlinear,39.95,18.44,28.06,5.05,6.69,340.03360000000004,36.13,35.01566666666667,34.593333333333334,3.8200000000000003,5.356666666666669,34.63,9,0,1,0,0
